# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3008, i.e. number of multipoles equal to 3007
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1890       3.309686297123e-11       1.565281498540e-12      -6.541681979804e-13       0.000000000000e+00       4.677219222627e-16       7.735226755484e-17      -1.580675028606e-17 
 1891       3.297064006316e-11       1.571286482196e-12      -6.790455353480e-13       0.000000000000e+00       4.667210051488e-16       7.794543323784e-17      -1.588277585421e-17 
 1892       3.284675927294e-11       1.577132961235e-12      -7.043047062835e-13       0.000000000000e+00       4.657227091851e-16       7.852864867306e-17      -1.595850466729e-17 
 1893       3.272521817303e-11       1.582819870518e-12      -7.299326068183e-13       0.000000000000e+00       4.647270279625e-16       7.910223056048e-17      -1.603385406121e-17 
 1894       3.260601430000e-11       1.588346142068e-12      -7.559160741138e-13       0.000000000000e+00       4.637339550002e-16       7.966649704617e-17      -1.610874102644e-17 
 1895       3.248914515446e-11       1.593710705067e-12      -7.822418863821e-13       0.000000000000e+00       4.627434837448e-16       8.022176772425e-17      -1.618308220755e-17 
 1896       3.237460820100e-11       1.598912485854e-12      -8.088967628067e-13       0.000000000000e+00       4.617556075712e-16       8.076836363888e-17      -1.625679390279e-17 
 1897       3.226240086814e-11       1.603950407920e-12      -8.358673634636e-13       0.000000000000e+00       4.607703197815e-16       8.130660728618e-17      -1.632979206358e-17 
 1898       3.215252054826e-11       1.608823391908e-12      -8.631402892420e-13       0.000000000000e+00       4.597876136055e-16       8.183682261621e-17      -1.640199229413e-17 
 1899       3.204496459754e-11       1.613530355607e-12      -8.907020817650e-13       0.000000000000e+00       4.588074822005e-16       8.235933503492e-17      -1.647330985092e-17 
 1900       3.193973033590e-11       1.618070213950e-12      -9.185392233107e-13       0.000000000000e+00       4.578299186508e-16       8.287447140610e-17      -1.654365964228e-17 
 1901       3.183681504696e-11       1.622441879013e-12      -9.466381367327e-13       0.000000000000e+00       4.568549159682e-16       8.338256005336e-17      -1.661295622792e-17 
 1902       3.173621597795e-11       1.626644260008e-12      -9.749851853813e-13       0.000000000000e+00       4.558824670913e-16       8.388393076206e-17      -1.668111381849e-17 
 1903       3.163793033969e-11       1.630676263283e-12      -1.003566673024e-12       0.000000000000e+00       4.549125648856e-16       8.437891478129e-17      -1.674804627511e-17 
 1904       3.154195530648e-11       1.634536792321e-12      -1.032368843767e-12       0.000000000000e+00       4.539452021437e-16       8.486784482583e-17      -1.681366710896e-17 
 1905       3.144828801609e-11       1.638224747730e-12      -1.061377881975e-12       0.000000000000e+00       4.529803715844e-16       8.535105507808e-17      -1.687788948073e-17 
 1906       3.135692556967e-11       1.641739027247e-12      -1.090579912192e-12       0.000000000000e+00       4.520180658536e-16       8.582888119005e-17      -1.694062620029e-17 
 1907       3.126786503171e-11       1.645078525731e-12      -1.119960999064e-12       0.000000000000e+00       4.510582775232e-16       8.630166028528e-17      -1.700178972613e-17 
 1908       3.118110342996e-11       1.648242135162e-12      -1.149507147258e-12       0.000000000000e+00       4.501009990917e-16       8.676973096085e-17      -1.706129216497e-17 
 1909       3.109663775538e-11       1.651228744636e-12      -1.179204301383e-12       0.000000000000e+00       4.491462229837e-16       8.723343328929e-17      -1.711904527128e-17 
 1910       3.101446496210e-11       1.654037240367e-12      -1.209038345912e-12       0.000000000000e+00       4.481939415498e-16       8.769310882056e-17      -1.717496044682e-17 
 1911       3.093458196734e-11       1.656666505675e-12      -1.238995105100e-12       0.000000000000e+00       4.472441470667e-16       8.814910058401e-17      -1.722894874022e-17 
 1912       3.085698565133e-11       1.659115420992e-12      -1.269060342910e-12       0.000000000000e+00       4.462968317370e-16       8.860175309033e-17      -1.728092084648e-17 
 1913       3.078167285730e-11       1.661382863853e-12      -1.299219762928e-12       0.000000000000e+00       4.453519876888e-16       8.905141233350e-17      -1.733078710656e-17 
 1914       3.070864039140e-11       1.663467708898e-12      -1.329459008288e-12       0.000000000000e+00       4.444096069760e-16       8.949842579277e-17      -1.737845750688e-17 
 1915       3.063788502263e-11       1.665368827863e-12      -1.359763661591e-12       0.000000000000e+00       4.434696815779e-16       8.994314243460e-17      -1.742384167891e-17 
 1916       3.056940348277e-11       1.667085089584e-12      -1.390119244826e-12       0.000000000000e+00       4.425322033992e-16       9.038591271463e-17      -1.746684889870e-17 
 1917       3.050319246636e-11       1.668615359986e-12      -1.420511219291e-12       0.000000000000e+00       4.415971642699e-16       9.082708857962e-17      -1.750738808640e-17 
 1918       3.043924863063e-11       1.669958502087e-12      -1.450924985514e-12       0.000000000000e+00       4.406645559449e-16       9.126702346941e-17      -1.754536780586e-17 
 1919       3.037756859539e-11       1.671113375993e-12      -1.481345883173e-12       0.000000000000e+00       4.397343701045e-16       9.170607231892e-17      -1.758069626410e-17 
 1920       3.031814894306e-11       1.672078838892e-12      -1.511759191020e-12       0.000000000000e+00       4.388065983534e-16       9.214459156005e-17      -1.761328131096e-17 
 1921       3.026098621852e-11       1.672853745053e-12      -1.542150126796e-12       0.000000000000e+00       4.378812322216e-16       9.258293912365e-17      -1.764303043853e-17 
 1922       3.020607692912e-11       1.673436945827e-12      -1.572503847156e-12       0.000000000000e+00       4.369582631634e-16       9.302147444152e-17      -1.766985078078e-17 
 1923       3.015341754459e-11       1.673827289636e-12      -1.602805447592e-12       0.000000000000e+00       4.360376825577e-16       9.346055844833e-17      -1.769364911308e-17 
 1924       3.010300449697e-11       1.674023621977e-12      -1.633039962347e-12       0.000000000000e+00       4.351194817078e-16       9.390055358356e-17      -1.771433185174e-17 
 1925       3.005483418058e-11       1.674024785415e-12      -1.663192364342e-12       0.000000000000e+00       4.342036518413e-16       9.434182379351e-17      -1.773180505355e-17 
 1926       3.000890295195e-11       1.673829619581e-12      -1.693247565094e-12       0.000000000000e+00       4.332901841102e-16       9.478473453322e-17      -1.774597441536e-17 
 1927       2.996520712974e-11       1.673436961171e-12      -1.723190414636e-12       0.000000000000e+00       4.323790695901e-16       9.522965276845e-17      -1.775674527357e-17 
 1928       2.992374299470e-11       1.672845643939e-12      -1.753005701442e-12       0.000000000000e+00       4.314702992809e-16       9.567694697761e-17      -1.776402260374e-17 
 1929       2.988450678963e-11       1.672054498698e-12      -1.782678152342e-12       0.000000000000e+00       4.305638641063e-16       9.612698715374e-17      -1.776771102008e-17 
 1930       2.984749471929e-11       1.671062353315e-12      -1.812192432447e-12       0.000000000000e+00       4.296597549134e-16       9.658014480646e-17      -1.776771477504e-17 
 1931       2.981269847116e-11       1.669868523367e-12      -1.841534239645e-12       0.000000000000e+00       4.287579631067e-16       9.703664304118e-17      -1.776396629114e-17 
 1932       2.978009174085e-11       1.668474288185e-12      -1.870693597315e-12       0.000000000000e+00       4.278584825529e-16       9.749610555047e-17      -1.775651199394e-17 
 1933       2.974964360442e-11       1.666881425995e-12      -1.899661586409e-12       0.000000000000e+00       4.269613076903e-16       9.795800420829e-17      -1.774542712874e-17 
 1934       2.972132298816e-11       1.665091724281e-12      -1.928429253101e-12       0.000000000000e+00       4.260664328959e-16       9.842180867952e-17      -1.773078728778e-17 
 1935       2.969509866832e-11       1.663106979802e-12      -1.956987608742e-12       0.000000000000e+00       4.251738524856e-16       9.888698641714e-17      -1.771266841067e-17 
 1936       2.967093927095e-11       1.660928998604e-12      -1.985327629817e-12       0.000000000000e+00       4.242835607144e-16       9.935300265932e-17      -1.769114678491e-17 
 1937       2.964881327168e-11       1.658559596030e-12      -2.013440257898e-12       0.000000000000e+00       4.233955517756e-16       9.981932042661e-17      -1.766629904631e-17 
 1938       2.962868899551e-11       1.656000596739e-12      -2.041316399603e-12       0.000000000000e+00       4.225098198013e-16       1.002854005190e-16      -1.763820217946e-17 
 1939       2.961053461661e-11       1.653253834711e-12      -2.068946926552e-12       0.000000000000e+00       4.216263588622e-16       1.007507015132e-16      -1.760693351823e-17 
 1940       2.959431815813e-11       1.650321153266e-12      -2.096322675322e-12       0.000000000000e+00       4.207451629672e-16       1.012146797595e-16      -1.757257074618e-17 
 1941       2.958000749198e-11       1.647204405074e-12      -2.123434447403e-12       0.000000000000e+00       4.198662260635e-16       1.016767893793e-16      -1.753519189706e-17 
 1942       2.956757033864e-11       1.643905452168e-12      -2.150273009153e-12       0.000000000000e+00       4.189895420366e-16       1.021364822618e-16      -1.749487535526e-17 
 1943       2.955697426695e-11       1.640426165958e-12      -2.176829091757e-12       0.000000000000e+00       4.181151047101e-16       1.025932080615e-16      -1.745169985627e-17 
 1944       2.954818669391e-11       1.636768427241e-12      -2.203093391182e-12       0.000000000000e+00       4.172429078456e-16       1.030464141952e-16      -1.740574448717e-17 
 1945       2.954117488446e-11       1.632934126216e-12      -2.229056568130e-12       0.000000000000e+00       4.163729451425e-16       1.034955458392e-16      -1.735708868705e-17 
 1946       2.953590595131e-11       1.628925162498e-12      -2.254709247998e-12       0.000000000000e+00       4.155052102381e-16       1.039400459261e-16      -1.730581224752e-17 
 1947       2.953234685470e-11       1.624743445128e-12      -2.280042020833e-12       0.000000000000e+00       4.146396967075e-16       1.043793551425e-16      -1.725199531314e-17 
 1948       2.953046440224e-11       1.620390892586e-12      -2.305045441286e-12       0.000000000000e+00       4.137763980631e-16       1.048129119257e-16      -1.719571838189e-17 
 1949       2.953022524865e-11       1.615869432807e-12      -2.329710028572e-12       0.000000000000e+00       4.129153077550e-16       1.052401524610e-16      -1.713706230566e-17 
 1950       2.953159589561e-11       1.611181003190e-12      -2.354026266420e-12       0.000000000000e+00       4.120564191709e-16       1.056605106787e-16      -1.707610829066e-17 
 1951       2.953454269154e-11       1.606327550611e-12      -2.377984603036e-12       0.000000000000e+00       4.111997256354e-16       1.060734182516e-16      -1.701293789794e-17 
 1952       2.953903183135e-11       1.601311031440e-12      -2.401575451054e-12       0.000000000000e+00       4.103452204106e-16       1.064783045916e-16      -1.694763304384e-17 
 1953       2.954502935634e-11       1.596133411550e-12      -2.424789187494e-12       0.000000000000e+00       4.094928966956e-16       1.068745968473e-16      -1.688027600041e-17 
 1954       2.955250115388e-11       1.590796666328e-12      -2.447616153718e-12       0.000000000000e+00       4.086427476265e-16       1.072617199009e-16      -1.681094939594e-17 
 1955       2.956141295730e-11       1.585302780694e-12      -2.470046655387e-12       0.000000000000e+00       4.077947662764e-16       1.076390963655e-16      -1.673973621537e-17 
 1956       2.957173034563e-11       1.579653749108e-12      -2.492070962413e-12       0.000000000000e+00       4.069489456552e-16       1.080061465818e-16      -1.666671980078e-17 
 1957       2.958341874342e-11       1.573851575586e-12      -2.513679308920e-12       0.000000000000e+00       4.061052787094e-16       1.083622886158e-16      -1.659198385186e-17 
 1958       2.959644342053e-11       1.567898273711e-12      -2.534861893199e-12       0.000000000000e+00       4.052637583221e-16       1.087069382558e-16      -1.651561242634e-17 
 1959       2.961076949192e-11       1.561795866647e-12      -2.555608877659e-12       0.000000000000e+00       4.044243773132e-16       1.090395090092e-16      -1.643768994051e-17 
 1960       2.962636191749e-11       1.555546387151e-12      -2.575910388792e-12       0.000000000000e+00       4.035871284387e-16       1.093594121000e-16      -1.635830116961e-17 
 1961       2.964318550180e-11       1.549151877587e-12      -2.595756517120e-12       0.000000000000e+00       4.027520043910e-16       1.096660564657e-16      -1.627753124836e-17 
 1962       2.966120489393e-11       1.542614389937e-12      -2.615137317157e-12       0.000000000000e+00       4.019189977987e-16       1.099588487546e-16      -1.619546567140e-17 
 1963       2.968038458726e-11       1.535935985815e-12      -2.634042807363e-12       0.000000000000e+00       4.010881012268e-16       1.102371933228e-16      -1.611219029373e-17 
 1964       2.970068891925e-11       1.529118736478e-12      -2.652462970101e-12       0.000000000000e+00       4.002593071759e-16       1.105004922316e-16      -1.602779133120e-17 
 1965       2.972208207125e-11       1.522164722844e-12      -2.670387751590e-12       0.000000000000e+00       3.994326080827e-16       1.107481452442e-16      -1.594235536099e-17 
 1966       2.974452806832e-11       1.515076035496e-12      -2.687807061865e-12       0.000000000000e+00       3.986079963198e-16       1.109795498233e-16      -1.585596932202e-17 
 1967       2.976799077897e-11       1.507854774704e-12      -2.704710774731e-12       0.000000000000e+00       3.977854641954e-16       1.111941011277e-16      -1.576872051547e-17 
 1968       2.979243391501e-11       1.500503050432e-12      -2.721088727720e-12       0.000000000000e+00       3.969650039534e-16       1.113911920101e-16      -1.568069660521e-17 
 1969       2.981782103132e-11       1.493022982352e-12      -2.736930722045e-12       0.000000000000e+00       3.961466077731e-16       1.115702130137e-16      -1.559198561827e-17 
 1970       2.984411552565e-11       1.485416699857e-12      -2.752226522558e-12       0.000000000000e+00       3.953302677695e-16       1.117305523695e-16      -1.550267594533e-17 
 1971       2.987128062846e-11       1.477686507840e-12      -2.766967518659e-12       0.000000000000e+00       3.945159765288e-16       1.118717891740e-16      -1.541283455843e-17 
 1972       2.989927937270e-11       1.469835385351e-12      -2.781151720594e-12       0.000000000000e+00       3.937037287208e-16       1.119942744963e-16      -1.532244148668e-17 
 1973       2.992807462341e-11       1.461866490664e-12      -2.794778800171e-12       0.000000000000e+00       3.928935194989e-16       1.120985545800e-16      -1.523145485492e-17 
 1974       2.995762908743e-11       1.453782995872e-12      -2.807848433181e-12       0.000000000000e+00       3.920853439644e-16       1.121851780585e-16      -1.513983262206e-17 
 1975       2.998790531323e-11       1.445588086903e-12      -2.820360299407e-12       0.000000000000e+00       3.912791971665e-16       1.122546959570e-16      -1.504753258086e-17 
 1976       3.001886569066e-11       1.437284963534e-12      -2.832314082630e-12       0.000000000000e+00       3.904750741026e-16       1.123076616966e-16      -1.495451235776e-17 
 1977       3.005047245082e-11       1.428876839416e-12      -2.843709470637e-12       0.000000000000e+00       3.896729697177e-16       1.123446310968e-16      -1.486072941259e-17 
 1978       3.008268766577e-11       1.420366942085e-12      -2.854546155227e-12       0.000000000000e+00       3.888728789048e-16       1.123661623787e-16      -1.476614103844e-17 
 1979       3.011547324840e-11       1.411758512983e-12      -2.864823832221e-12       0.000000000000e+00       3.880747965044e-16       1.123728161683e-16      -1.467070436140e-17 
 1980       3.014879095218e-11       1.403054807478e-12      -2.874542201466e-12       0.000000000000e+00       3.872787173048e-16       1.123651554992e-16      -1.457437634040e-17 
 1981       3.018260237098e-11       1.394259094877e-12      -2.883700966845e-12       0.000000000000e+00       3.864846360416e-16       1.123437458162e-16      -1.447711376694e-17 
 1982       3.021686893884e-11       1.385374658448e-12      -2.892299836285e-12       0.000000000000e+00       3.856925473982e-16       1.123091549781e-16      -1.437887326493e-17 
 1983       3.025155192982e-11       1.376404795437e-12      -2.900338521759e-12       0.000000000000e+00       3.849024460050e-16       1.122619532608e-16      -1.427961129046e-17 
 1984       3.028661245772e-11       1.367352817083e-12      -2.907816739299e-12       0.000000000000e+00       3.841143264398e-16       1.122027133606e-16      -1.417928413161e-17 
 1985       3.032201147596e-11       1.358222048641e-12      -2.914734209003e-12       0.000000000000e+00       3.833281832276e-16       1.121320103968e-16      -1.407784790820e-17 
 1986       3.035770977730e-11       1.349015829396e-12      -2.921090655037e-12       0.000000000000e+00       3.825440108407e-16       1.120504219156e-16      -1.397525857164e-17 
 1987       3.039366799368e-11       1.339737512681e-12      -2.926885805649e-12       0.000000000000e+00       3.817618036981e-16       1.119585278925e-16      -1.387147190466e-17 
 1988       3.042984659602e-11       1.330390465898e-12      -2.932119393172e-12       0.000000000000e+00       3.809815561661e-16       1.118569107356e-16      -1.376644352115e-17 
 1989       3.046620589400e-11       1.320978070532e-12      -2.936791154033e-12       0.000000000000e+00       3.802032625575e-16       1.117461552890e-16      -1.366012886592e-17 
 1990       3.050270603583e-11       1.311503722171e-12      -2.940900828759e-12       0.000000000000e+00       3.794269171322e-16       1.116268488354e-16      -1.355248321452e-17 
 1991       3.053930700813e-11       1.301970830526e-12      -2.944448161985e-12       0.000000000000e+00       3.786525140966e-16       1.114995810996e-16      -1.344346167299e-17 
 1992       3.057596863563e-11       1.292382819443e-12      -2.947432902465e-12       0.000000000000e+00       3.778800476038e-16       1.113649442514e-16      -1.333301917770e-17 
 1993       3.061265058103e-11       1.282743126928e-12      -2.949854803071e-12       0.000000000000e+00       3.771095117536e-16       1.112235329088e-16      -1.322111049510e-17 
 1994       3.064931234476e-11       1.273055205157e-12      -2.951713620808e-12       0.000000000000e+00       3.763409005919e-16       1.110759441410e-16      -1.310769022153e-17 
 1995       3.068591326480e-11       1.263322520503e-12      -2.953009116819e-12       0.000000000000e+00       3.755742081112e-16       1.109227774714e-16      -1.299271278302e-17 
 1996       3.072241251649e-11       1.253548553546e-12      -2.953741056390e-12       0.000000000000e+00       3.748094282504e-16       1.107646348813e-16      -1.287613243506e-17 
 1997       3.075876911227e-11       1.243736799095e-12      -2.953909208960e-12       0.000000000000e+00       3.740465548943e-16       1.106021208120e-16      -1.275790326240e-17 
 1998       3.079494190153e-11       1.233890766205e-12      -2.953513348128e-12       0.000000000000e+00       3.732855818740e-16       1.104358421688e-16      -1.263797917886e-17 
 1999       3.083088957039e-11       1.224013978195e-12      -2.952553251659e-12       0.000000000000e+00       3.725265029667e-16       1.102664083237e-16      -1.251631392707e-17 
 2000       3.086657064149e-11       1.214109972665e-12      -2.951028701492e-12       0.000000000000e+00       3.717693118955e-16       1.100944311185e-16      -1.239286107834e-17 
 2001       3.090194347378e-11       1.204182301516e-12      -2.948939483749e-12       0.000000000000e+00       3.710140023294e-16       1.099205248679e-16      -1.226757403236e-17 
 2002       3.093696626235e-11       1.194234530964e-12      -2.946285388739e-12       0.000000000000e+00       3.702605678830e-16       1.097453063627e-16      -1.214040601707e-17 
 2003       3.097159703819e-11       1.184270241565e-12      -2.943066210968e-12       0.000000000000e+00       3.695090021169e-16       1.095693948730e-16      -1.201131008841e-17 
 2004       3.100579366801e-11       1.174293028223e-12      -2.939281749144e-12       0.000000000000e+00       3.687592985373e-16       1.093934121508e-16      -1.188023913011e-17 
 2005       3.103951385400e-11       1.164306500217e-12      -2.934931806188e-12       0.000000000000e+00       3.680114505957e-16       1.092179824337e-16      -1.174714585351e-17 
 2006       3.107271513369e-11       1.154314281214e-12      -2.930016189237e-12       0.000000000000e+00       3.672654516892e-16       1.090437324477e-16      -1.161198279732e-17 
 2007       3.110535487969e-11       1.144320009288e-12      -2.924534709655e-12       0.000000000000e+00       3.665212951604e-16       1.088712914103e-16      -1.147470232741e-17 
 2008       3.113739029951e-11       1.134327336937e-12      -2.918487183038e-12       0.000000000000e+00       3.657789742971e-16       1.087012910338e-16      -1.133525663665e-17 
 2009       3.116877843534e-11       1.124339931104e-12      -2.911873429221e-12       0.000000000000e+00       3.650384823323e-16       1.085343655280e-16      -1.119359774464e-17 
 2010       3.119947616388e-11       1.114361473190e-12      -2.904693272288e-12       0.000000000000e+00       3.642998124442e-16       1.083711516037e-16      -1.104967749752e-17 
 2011       3.122944393042e-11       1.104395462381e-12      -2.896947742017e-12       0.000000000000e+00       3.635629582634e-16       1.082121227609e-16      -1.090347279311e-17 
 2012       3.125865698133e-11       1.094444623999e-12      -2.888642687771e-12       0.000000000000e+00       3.628279153997e-16       1.080570908295e-16      -1.075506145736e-17 
 2013       3.128709421292e-11       1.084511496881e-12      -2.879785190923e-12       0.000000000000e+00       3.620946799264e-16       1.079057008068e-16      -1.060454691971e-17 
 2014       3.131473444446e-11       1.074598629690e-12      -2.870382365854e-12       0.000000000000e+00       3.613632478737e-16       1.077575962410e-16      -1.045203303845e-17 
 2015       3.134155641812e-11       1.064708580933e-12      -2.860441359987e-12       0.000000000000e+00       3.606336152286e-16       1.076124192296e-16      -1.029762410128e-17 
 2016       3.136753879880e-11       1.054843918969e-12      -2.849969353837e-12       0.000000000000e+00       3.599057779350e-16       1.074698104173e-16      -1.014142482582e-17 
 2017       3.139266017413e-11       1.045007222022e-12      -2.838973561049e-12       0.000000000000e+00       3.591797318936e-16       1.073294089944e-16      -9.983540360170e-18 
 2018       3.141689905431e-11       1.035201078194e-12      -2.827461228445e-12       0.000000000000e+00       3.584554729616e-16       1.071908526949e-16      -9.824076283451e-18 
 2019       3.144023387204e-11       1.025428085478e-12      -2.815439636064e-12       0.000000000000e+00       3.577329969529e-16       1.070537777946e-16      -9.663138606326e-18 
 2020       3.146264298242e-11       1.015690851766e-12      -2.802916097206e-12       0.000000000000e+00       3.570122996379e-16       1.069178191094e-16      -9.500833771550e-18 
 2021       3.148410466289e-11       1.005991994866e-12      -2.789897958477e-12       0.000000000000e+00       3.562933767435e-16       1.067826099937e-16      -9.337268654512e-18 
 2022       3.150459711308e-11       9.963341425110e-13      -2.776392599828e-12       0.000000000000e+00       3.555762239529e-16       1.066477823379e-16      -9.172550563768e-18 
 2023       3.152409845477e-11       9.867199323711e-13      -2.762407434599e-12       0.000000000000e+00       3.548608369059e-16       1.065129665674e-16      -9.006787241586e-18 
 2024       3.154258673177e-11       9.771520120672e-13      -2.747949909566e-12       0.000000000000e+00       3.541472111982e-16       1.063777916402e-16      -8.840086864482e-18 
 2025       3.156003990981e-11       9.676330391822e-13      -2.733027504978e-12       0.000000000000e+00       3.534353423819e-16       1.062418850455e-16      -8.672558043760e-18 
 2026       3.157643587651e-11       9.581656812728e-13      -2.717647734604e-12       0.000000000000e+00       3.527252259654e-16       1.061048728014e-16      -8.504309826051e-18 
 2027       3.159175244121e-11       9.487526158819e-13      -2.701818145774e-12       0.000000000000e+00       3.520168574127e-16       1.059663794536e-16      -8.335451693854e-18 
 2028       3.160596733494e-11       9.393965305505e-13      -2.685546319425e-12       0.000000000000e+00       3.513102321442e-16       1.058260280734e-16      -8.166093566071e-18 
 2029       3.161905821029e-11       9.301001228300e-13      -2.668839870138e-12       0.000000000000e+00       3.506053455360e-16       1.056834402555e-16      -7.996345798554e-18 
 2030       3.163100264132e-11       9.208661002941e-13      -2.651706446188e-12       0.000000000000e+00       3.499021929203e-16       1.055382361168e-16      -7.826319184636e-18 
 2031       3.164177812350e-11       9.116971805508e-13      -2.634153729581e-12       0.000000000000e+00       3.492007695848e-16       1.053900342943e-16      -7.656124955676e-18 
 2032       3.165136207357e-11       9.025960912546e-13      -2.616189436100e-12       0.000000000000e+00       3.485010707732e-16       1.052384519433e-16      -7.485874781595e-18 
 2033       3.165973182947e-11       8.935655701186e-13      -2.597821315350e-12       0.000000000000e+00       3.478030916845e-16       1.050831047353e-16      -7.315680771418e-18 
 2034       3.166686465027e-11       8.846083649264e-13      -2.579057150794e-12       0.000000000000e+00       3.471068274737e-16       1.049236068568e-16      -7.145655473812e-18 
 2035       3.167273771603e-11       8.757272335443e-13      -2.559904759804e-12       0.000000000000e+00       3.464122732511e-16       1.047595710070e-16      -6.975911877624e-18 
 2036       3.167732812774e-11       8.669249439333e-13      -2.540371993699e-12       0.000000000000e+00       3.457194240825e-16       1.045906083962e-16      -6.806563412423e-18 
 2037       3.168061290723e-11       8.582042741611e-13      -2.520466737788e-12       0.000000000000e+00       3.450282749889e-16       1.044163287438e-16      -6.637723949037e-18 
 2038       3.168256899704e-11       8.495680124146e-13      -2.500196911417e-12       0.000000000000e+00       3.443388209470e-16       1.042363402767e-16      -6.469507800095e-18 
 2039       3.168317326039e-11       8.410189570111e-13      -2.479570468008e-12       0.000000000000e+00       3.436510568884e-16       1.040502497273e-16      -6.302029720563e-18 
 2040       3.168240248101e-11       8.325599164114e-13      -2.458595395101e-12       0.000000000000e+00       3.429649777002e-16       1.038576623318e-16      -6.135404908286e-18 
 2041       3.168023336312e-11       8.241937092309e-13      -2.437279714401e-12       0.000000000000e+00       3.422805782243e-16       1.036581818285e-16      -5.969749004526e-18 
 2042       3.167664253128e-11       8.159231642526e-13      -2.415631481820e-12       0.000000000000e+00       3.415978532578e-16       1.034514104555e-16      -5.805178094501e-18 
 2043       3.167160653035e-11       8.077511204382e-13      -2.393658787517e-12       0.000000000000e+00       3.409167975528e-16       1.032369489497e-16      -5.641808707927e-18 
 2044       3.166510182534e-11       7.996804269410e-13      -2.371369755945e-12       0.000000000000e+00       3.402374058163e-16       1.030143965441e-16      -5.479757819553e-18 
 2045       3.165710480137e-11       7.917139431175e-13      -2.348772545888e-12       0.000000000000e+00       3.395596727102e-16       1.027833509665e-16      -5.319142849704e-18 
 2046       3.164759176353e-11       7.838545385395e-13      -2.325875350513e-12       0.000000000000e+00       3.388835928510e-16       1.025434084377e-16      -5.160081664819e-18 
 2047       3.163653893684e-11       7.761050930066e-13      -2.302686397404e-12       0.000000000000e+00       3.382091608101e-16       1.022941636694e-16      -5.002692577989e-18 
 2048       3.162392246609e-11       7.684684965574e-13      -2.279213948610e-12       0.000000000000e+00       3.375363711134e-16       1.020352098628e-16      -4.847094349500e-18 
 2049       3.160971841583e-11       7.609476494824e-13      -2.255466300687e-12       0.000000000000e+00       3.368652182416e-16       1.017661387062e-16      -4.693406187368e-18 
 2050       3.159390277020e-11       7.535454623359e-13      -2.231451784740e-12       0.000000000000e+00       3.361956966296e-16       1.014865403738e-16      -4.541747747881e-18 
 2051       3.157645613512e-11       7.462644669711e-13      -2.207178917320e-12       0.000000000000e+00       3.355278009805e-16       1.011961115994e-16      -4.392211384352e-18 
 2052       3.155737788161e-11       7.391056465894e-13      -2.182656854203e-12       0.000000000000e+00       3.348615272084e-16       1.008949807467e-16      -4.244778675813e-18 
 2053       3.153667210318e-11       7.320695973659e-13      -2.157894939934e-12       0.000000000000e+00       3.341968715017e-16       1.005833850553e-16      -4.099403303685e-18 
 2054       3.151434292286e-11       7.251569166687e-13      -2.132902557318e-12       0.000000000000e+00       3.335338300108e-16       1.002615627767e-16      -3.956038749229e-18 
 2055       3.149039449321e-11       7.183682030601e-13      -2.107689127463e-12       0.000000000000e+00       3.328723988473e-16       9.992975317607e-17      -3.814638293295e-18 
 2056       3.146483099632e-11       7.117040562973e-13      -2.082264109830e-12       0.000000000000e+00       3.322125740844e-16       9.958819653272e-17      -3.675155016068e-18 
 2057       3.143765664393e-11       7.051650773336e-13      -2.056637002281e-12       0.000000000000e+00       3.315543517567e-16       9.923713414197e-17      -3.537541796816e-18 
 2058       3.140887567741e-11       6.987518683192e-13      -2.030817341122e-12       0.000000000000e+00       3.308977278602e-16       9.887680831614e-17      -3.401751313640e-18 
 2059       3.137849236784e-11       6.924650326026e-13      -2.004814701156e-12       0.000000000000e+00       3.302426983521e-16       9.850746238591e-17      -3.267736043222e-18 
 2060       3.134651101602e-11       6.863051747307e-13      -1.978638695728e-12       0.000000000000e+00       3.295892591510e-16       9.812934070153e-17      -3.135448260570e-18 
 2061       3.131293595252e-11       6.802729004509e-13      -1.952298976767e-12       0.000000000000e+00       3.289374061364e-16       9.774268863414e-17      -3.004840038769e-18 
 2062       3.127777153775e-11       6.743688167110e-13      -1.925805234844e-12       0.000000000000e+00       3.282871351492e-16       9.734775257699e-17      -2.875863248729e-18 
 2063       3.124102216195e-11       6.685935316611e-13      -1.899167199209e-12       0.000000000000e+00       3.276384419912e-16       9.694477994674e-17      -2.748469558931e-18 
 2064       3.120269224529e-11       6.629476546537e-13      -1.872394637844e-12       0.000000000000e+00       3.269913224254e-16       9.653401918472e-17      -2.622610435177e-18 
 2065       3.116278623785e-11       6.574317962456e-13      -1.845497357508e-12       0.000000000000e+00       3.263457721755e-16       9.611571975817e-17      -2.498237140337e-18 
 2066       3.112130861971e-11       6.520465681980e-13      -1.818485203787e-12       0.000000000000e+00       3.257017869262e-16       9.569013216155e-17      -2.375300734096e-18 
