# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
 2030       3.160368475804e-11       9.442878939722e-13      -2.681576832265e-12       0.000000000000e+00 
 2031       3.161760553464e-11       9.349805643031e-13      -2.664998409928e-12       0.000000000000e+00 
 2032       3.163041520435e-11       9.257328831641e-13      -2.647990408352e-12       0.000000000000e+00 
 2033       3.164209262492e-11       9.165474653106e-13      -2.630560845421e-12       0.000000000000e+00 
 2034       3.165261658051e-11       9.074269351540e-13      -2.612717774107e-12       0.000000000000e+00 
 2035       3.166196578162e-11       8.983739267741e-13      -2.594469282511e-12       0.000000000000e+00 
 2036       3.167011886499e-11       8.893910839295e-13      -2.575823493909e-12       0.000000000000e+00 
 2037       3.167705439355e-11       8.804810600705e-13      -2.556788566797e-12       0.000000000000e+00 
 2038       3.168275085628e-11       8.716465183496e-13      -2.537372694936e-12       0.000000000000e+00 
 2039       3.168718666816e-11       8.628901316336e-13      -2.517584107394e-12       0.000000000000e+00 
 2040       3.169034017008e-11       8.542145825153e-13      -2.497431068592e-12       0.000000000000e+00 
 2041       3.169218962873e-11       8.456225633246e-13      -2.476921878350e-12       0.000000000000e+00 
 2042       3.169271323656e-11       8.371167761407e-13      -2.456064871930e-12       0.000000000000e+00 
 2043       3.169188911163e-11       8.286999328032e-13      -2.434868420078e-12       0.000000000000e+00 
 2044       3.168969529758e-11       8.203747549237e-13      -2.413340929076e-12       0.000000000000e+00 
 2045       3.168610976351e-11       8.121439738977e-13      -2.391490840777e-12       0.000000000000e+00 
 2046       3.168111040392e-11       8.040103309162e-13      -2.369326632657e-12       0.000000000000e+00 
 2047       3.167467503860e-11       7.959765769767e-13      -2.346856817857e-12       0.000000000000e+00 
 2048       3.166678141253e-11       7.880454728955e-13      -2.324089945224e-12       0.000000000000e+00 
 2049       3.165740719586e-11       7.802197893188e-13      -2.301034599364e-12       0.000000000000e+00 
 2050       3.164652998373e-11       7.725023067347e-13      -2.277699400677e-12       0.000000000000e+00 
 2051       3.163412729627e-11       7.648958154841e-13      -2.254093005407e-12       0.000000000000e+00 
 2052       3.162017657846e-11       7.574031157732e-13      -2.230224105687e-12       0.000000000000e+00 
 2053       3.160465520005e-11       7.500270176844e-13      -2.206101429581e-12       0.000000000000e+00 
 2054       3.158754045550e-11       7.427703411882e-13      -2.181733741128e-12       0.000000000000e+00 
 2055       3.156880956386e-11       7.356359161544e-13      -2.157129840391e-12       0.000000000000e+00 
 2056       3.154843966872e-11       7.286265823643e-13      -2.132298563495e-12       0.000000000000e+00 
 2057       3.152640783807e-11       7.217451895219e-13      -2.107248782679e-12       0.000000000000e+00 
 2058       3.150269106429e-11       7.149945972655e-13      -2.081989406333e-12       0.000000000000e+00 
 2059       3.147726626397e-11       7.083776751791e-13      -2.056529379048e-12       0.000000000000e+00 
 2060       3.145011589293e-11       7.018968182437e-13      -2.030877646819e-12       0.000000000000e+00 
 2061       3.142124483470e-11       6.955524894017e-13      -2.005043052300e-12       0.000000000000e+00 
 2062       3.139066363184e-11       6.893446666593e-13      -1.979034438894e-12       0.000000000000e+00 
 2063       3.135838288187e-11       6.832733267051e-13      -1.952860685567e-12       0.000000000000e+00 
 2064       3.132441323735e-11       6.773384449079e-13      -1.926530706894e-12       0.000000000000e+00 
 2065       3.128876540597e-11       6.715399953146e-13      -1.900053453101e-12       0.000000000000e+00 
 2066       3.125145015061e-11       6.658779506482e-13      -1.873437910107e-12       0.000000000000e+00 
 2067       3.121247828938e-11       6.603522823056e-13      -1.846693099572e-12       0.000000000000e+00 
 2068       3.117186069576e-11       6.549629603555e-13      -1.819828078935e-12       0.000000000000e+00 
 2069       3.112960829860e-11       6.497099535362e-13      -1.792851941461e-12       0.000000000000e+00 
 2070       3.108573208225e-11       6.445932292537e-13      -1.765773816286e-12       0.000000000000e+00 
 2071       3.104024308661e-11       6.396127535794e-13      -1.738602868456e-12       0.000000000000e+00 
 2072       3.099315240718e-11       6.347684912481e-13      -1.711348298974e-12       0.000000000000e+00 
 2073       3.094447119516e-11       6.300604056558e-13      -1.684019344841e-12       0.000000000000e+00 
 2074       3.089421065752e-11       6.254884588578e-13      -1.656625279103e-12       0.000000000000e+00 
 2075       3.084238205707e-11       6.210526115661e-13      -1.629175410893e-12       0.000000000000e+00 
 2076       3.078899671252e-11       6.167528231481e-13      -1.601679085470e-12       0.000000000000e+00 
 2077       3.073406599857e-11       6.125890516235e-13      -1.574145684272e-12       0.000000000000e+00 
 2078       3.067760134597e-11       6.085612536630e-13      -1.546584624951e-12       0.000000000000e+00 
 2079       3.061961424159e-11       6.046693845858e-13      -1.519005361420e-12       0.000000000000e+00 
 2080       3.056011622850e-11       6.009133983576e-13      -1.491417383897e-12       0.000000000000e+00 
 2081       3.049911890605e-11       5.972932475886e-13      -1.463830218947e-12       0.000000000000e+00 
 2082       3.043663392992e-11       5.938088835309e-13      -1.436253429528e-12       0.000000000000e+00 
 2083       3.037267301222e-11       5.904602560772e-13      -1.408696615031e-12       0.000000000000e+00 
 2084       3.030724792152e-11       5.872473137577e-13      -1.381169411327e-12       0.000000000000e+00 
 2085       3.024037048297e-11       5.841700037391e-13      -1.353681490807e-12       0.000000000000e+00 
 2086       3.017205257835e-11       5.812282718215e-13      -1.326242562431e-12       0.000000000000e+00 
 2087       3.010230614614e-11       5.784220624369e-13      -1.298862371763e-12       0.000000000000e+00 
 2088       3.003114318159e-11       5.757513186469e-13      -1.271550701025e-12       0.000000000000e+00 
 2089       2.995857573679e-11       5.732159821403e-13      -1.244317369131e-12       0.000000000000e+00 
 2090       2.988461592078e-11       5.708159932317e-13      -1.217172231737e-12       0.000000000000e+00 
 2091       2.980927589956e-11       5.685512908587e-13      -1.190125181282e-12       0.000000000000e+00 
 2092       2.973256789621e-11       5.664218125801e-13      -1.163186147030e-12       0.000000000000e+00 
 2093       2.965450419094e-11       5.644274945737e-13      -1.136365095119e-12       0.000000000000e+00 
 2094       2.957509712118e-11       5.625682716344e-13      -1.109672028597e-12       0.000000000000e+00 
 2095       2.949435908161e-11       5.608440771718e-13      -1.083116987471e-12       0.000000000000e+00 
 2096       2.941230252431e-11       5.592548432080e-13      -1.056710048750e-12       0.000000000000e+00 
 2097       2.932893995874e-11       5.578005003762e-13      -1.030461326485e-12       0.000000000000e+00 
 2098       2.924428395188e-11       5.564809779176e-13      -1.004380971818e-12       0.000000000000e+00 
 2099       2.915834712827e-11       5.552962036801e-13      -9.784791730212e-13       0.000000000000e+00 
 2100       2.907114217010e-11       5.542461041157e-13      -9.527661555410e-13       0.000000000000e+00 
 2101       2.898268181727e-11       5.533306042786e-13      -9.272521820437e-13       0.000000000000e+00 
 2102       2.889297886747e-11       5.525496278231e-13      -9.019475524575e-13       0.000000000000e+00 
 2103       2.880204617623e-11       5.519030970014e-13      -8.768626040164e-13       0.000000000000e+00 
 2104       2.870989665702e-11       5.513909326614e-13      -8.520077113036e-13       0.000000000000e+00 
 2105       2.861654328133e-11       5.510130542450e-13      -8.273932862953e-13       0.000000000000e+00 
 2106       2.852199907870e-11       5.507693797855e-13      -8.030297784040e-13       0.000000000000e+00 
 2107       2.842627713683e-11       5.506598259057e-13      -7.789276745221e-13       0.000000000000e+00 
 2108       2.832939060162e-11       5.506843078158e-13      -7.550974990654e-13       0.000000000000e+00 
 2109       2.823135483472e-11       5.508424266999e-13      -7.315485568928e-13       0.000000000000e+00 
 2110       2.813219390219e-11       5.511325295075e-13      -7.082851524390e-13       0.000000000000e+00 
 2111       2.803193413103e-11       5.515526426318e-13      -6.853103444262e-13       0.000000000000e+00 
 2112       2.793060195590e-11       5.521007839184e-13      -6.626272006150e-13       0.000000000000e+00 
 2113       2.782822391930e-11       5.527749626544e-13      -6.402387978142e-13       0.000000000000e+00 
 2114       2.772482667166e-11       5.535731795582e-13      -6.181482218904e-13       0.000000000000e+00 
 2115       2.762043697151e-11       5.544934267687e-13      -5.963585677779e-13       0.000000000000e+00 
 2116       2.751508168559e-11       5.555336878350e-13      -5.748729394878e-13       0.000000000000e+00 
 2117       2.740878778899e-11       5.566919377055e-13      -5.536944501182e-13       0.000000000000e+00 
 2118       2.730158236524e-11       5.579661427179e-13      -5.328262218633e-13       0.000000000000e+00 
 2119       2.719349260652e-11       5.593542605880e-13      -5.122713860237e-13       0.000000000000e+00 
 2120       2.708454581371e-11       5.608542403998e-13      -4.920330830155e-13       0.000000000000e+00 
 2121       2.697476939657e-11       5.624640225945e-13      -4.721144623801e-13       0.000000000000e+00 
 2122       2.686419087385e-11       5.641815389602e-13      -4.525186827939e-13       0.000000000000e+00 
 2123       2.675283787341e-11       5.660047126211e-13      -4.332489120779e-13       0.000000000000e+00 
 2124       2.664073813240e-11       5.679314580275e-13      -4.143083272073e-13       0.000000000000e+00 
 2125       2.652791949732e-11       5.699596809446e-13      -3.957001143215e-13       0.000000000000e+00 
 2126       2.641440992420e-11       5.720872784424e-13      -3.774274687331e-13       0.000000000000e+00 
 2127       2.630023747873e-11       5.743121388849e-13      -3.594935949379e-13       0.000000000000e+00 
 2128       2.618543033635e-11       5.766321419198e-13      -3.419017066247e-13       0.000000000000e+00 
 2129       2.607001678243e-11       5.790451584679e-13      -3.246550266846e-13       0.000000000000e+00 
 2130       2.595402521237e-11       5.815490507122e-13      -3.077567872211e-13       0.000000000000e+00 
 2131       2.583748413172e-11       5.841416720881e-13      -2.912102295591e-13       0.000000000000e+00 
 2132       2.572042215635e-11       5.868208672720e-13      -2.750186042550e-13       0.000000000000e+00 
 2133       2.560286801256e-11       5.895844721715e-13      -2.591851711064e-13       0.000000000000e+00 
 2134       2.548485053719e-11       5.924303139143e-13      -2.437131991614e-13       0.000000000000e+00 
 2135       2.536639867778e-11       5.953562108381e-13      -2.286059667286e-13       0.000000000000e+00 
 2136       2.524754149269e-11       5.983599724797e-13      -2.138667613863e-13       0.000000000000e+00 
 2137       2.512830815124e-11       6.014393995647e-13      -1.994988799927e-13       0.000000000000e+00 
 2138       2.500872793379e-11       6.045922839969e-13      -1.855056286951e-13       0.000000000000e+00 
 2139       2.488883023197e-11       6.078164088476e-13      -1.718903229396e-13       0.000000000000e+00 
 2140       2.476864454869e-11       6.111095483454e-13      -1.586562874812e-13       0.000000000000e+00 
 2141       2.464820049839e-11       6.144694678653e-13      -1.458068563926e-13       0.000000000000e+00 
 2142       2.452752780705e-11       6.178939239183e-13      -1.333453730746e-13       0.000000000000e+00 
 2143       2.440665631244e-11       6.213806641411e-13      -1.212751902656e-13       0.000000000000e+00 
 2144       2.428561596415e-11       6.249274272850e-13      -1.095996700508e-13       0.000000000000e+00 
 2145       2.416443682379e-11       6.285319432060e-13      -9.832218387233e-14       0.000000000000e+00 
 2146       2.404314906507e-11       6.321919328538e-13      -8.744611253866e-14       0.000000000000e+00 
 2147       2.392178297396e-11       6.359051082614e-13      -7.697484623433e-14       0.000000000000e+00 
 2148       2.380036894883e-11       6.396691725347e-13      -6.691178452955e-14       0.000000000000e+00 
 2149       2.367893750055e-11       6.434818198416e-13      -5.726033638985e-14       0.000000000000e+00 
 2150       2.355751925263e-11       6.473407354020e-13      -4.802392018572e-14       0.000000000000e+00 
 2151       2.343614494136e-11       6.512435954767e-13      -3.920596370226e-14       0.000000000000e+00 
 2152       2.331484541594e-11       6.551880673573e-13      -3.080990414884e-14       0.000000000000e+00 
 2153       2.319365163860e-11       6.591718093552e-13      -2.283918816871e-14       0.000000000000e+00 
 2154       2.307259468473e-11       6.631924707916e-13      -1.529727184865e-14       0.000000000000e+00 
 2155       2.295170574303e-11       6.672476919867e-13      -8.187620728637e-15       0.000000000000e+00 
 2156       2.283101611561e-11       6.713351042489e-13      -1.513709811459e-15       0.000000000000e+00 
 2157       2.271055721814e-11       6.754523298647e-13       4.720976427626e-15       0.000000000000e+00 
 2158       2.259035832936e-11       6.795970538557e-13       1.051417464751e-14       0.000000000000e+00 
 2159       2.247043982256e-11       6.837672398029e-13       1.586854360449e-14       0.000000000000e+00 
 2160       2.235081988841e-11       6.879609154657e-13       2.078798827534e-14       0.000000000000e+00 
 2161       2.223151678156e-11       6.921761011378e-13       2.527643154253e-14       0.000000000000e+00 
 2162       2.211254882063e-11       6.964108096391e-13       2.933781421631e-14       0.000000000000e+00 
 2163       2.199393438833e-11       7.006630463069e-13       3.297609505672e-14       0.000000000000e+00 
 2164       2.187569193154e-11       7.049308089866e-13       3.619525079570e-14       0.000000000000e+00 
 2165       2.175783996135e-11       7.092120880240e-13       3.899927615909e-14       0.000000000000e+00 
 2166       2.164039705314e-11       7.135048662558e-13       4.139218388871e-14       0.000000000000e+00 
 2167       2.152338184669e-11       7.178071190012e-13       4.337800476442e-14       0.000000000000e+00 
 2168       2.140681304620e-11       7.221168140533e-13       4.496078762613e-14       0.000000000000e+00 
 2169       2.129070942039e-11       7.264319116704e-13       4.614459939592e-14       0.000000000000e+00 
 2170       2.117508980256e-11       7.307503645669e-13       4.693352510003e-14       0.000000000000e+00 
 2171       2.105997309069e-11       7.350701179054e-13       4.733166789095e-14       0.000000000000e+00 
 2172       2.094537824748e-11       7.393891092871e-13       4.734314906945e-14       0.000000000000e+00 
 2173       2.083132430043e-11       7.437052687437e-13       4.697210810667e-14       0.000000000000e+00 
 2174       2.071783034193e-11       7.480165187287e-13       4.622270266612e-14       0.000000000000e+00 
 2175       2.060491552932e-11       7.523207741084e-13       4.509910862578e-14       0.000000000000e+00 
 2176       2.049259908494e-11       7.566159421535e-13       4.360552010013e-14       0.000000000000e+00 
 2177       2.038090029624e-11       7.608999225301e-13       4.174614946219e-14       0.000000000000e+00 
 2178       2.026983851585e-11       7.651706072914e-13       3.952522736561e-14       0.000000000000e+00 
 2179       2.015943316161e-11       7.694258808685e-13       3.694700276669e-14       0.000000000000e+00 
 2180       2.004970371670e-11       7.736636200623e-13       3.401574294645e-14       0.000000000000e+00 
 2181       1.994066972967e-11       7.778816940345e-13       3.073573353269e-14       0.000000000000e+00 
 2182       1.983235081452e-11       7.820779642987e-13       2.711127852200e-14       0.000000000000e+00 
 2183       1.972476665080e-11       7.862502847120e-13       2.314670030187e-14       0.000000000000e+00 
 2184       1.961793698363e-11       7.903965014665e-13       1.884633967271e-14       0.000000000000e+00 
 2185       1.951188162383e-11       7.945144530799e-13       1.421455586991e-14       0.000000000000e+00 
 2186       1.940662044795e-11       7.986019703876e-13       9.255726585881e-15       0.000000000000e+00 
 2187       1.930217339838e-11       8.026568765335e-13       3.974247992141e-15       0.000000000000e+00 
 2188       1.919856048337e-11       8.066769869615e-13      -1.625465238671e-15       0.000000000000e+00 
 2189       1.909580177715e-11       8.106601094069e-13      -7.538979910717e-15       0.000000000000e+00 
 2190       1.899391741999e-11       8.146040438874e-13      -1.376184428292e-14       0.000000000000e+00 
 2191       1.889292761826e-11       8.185065826945e-13      -2.028958804690e-14       0.000000000000e+00 
 2192       1.879285264451e-11       8.223655103854e-13      -2.711772230493e-14       0.000000000000e+00 
 2193       1.869371283755e-11       8.261786037732e-13      -3.424173954788e-14       0.000000000000e+00 
 2194       1.859552860251e-11       8.299436319191e-13      -4.165711363317e-14       0.000000000000e+00 
 2195       1.849832041090e-11       8.336583561236e-13      -4.935929976269e-14       0.000000000000e+00 
 2196       1.840210880073e-11       8.373205299173e-13      -5.734373446081e-14       0.000000000000e+00 
 2197       1.830691437654e-11       8.409278990527e-13      -6.560583555224e-14       0.000000000000e+00 
 2198       1.821275780948e-11       8.444782014954e-13      -7.414100214005e-14       0.000000000000e+00 
 2199       1.811965983738e-11       8.479691674152e-13      -8.294461458359e-14       0.000000000000e+00 
 2200       1.802764126485e-11       8.513985191777e-13      -9.201203447641e-14       0.000000000000e+00 
 2201       1.793672296331e-11       8.547639713355e-13      -1.013386046243e-13       0.000000000000e+00 
 2202       1.784692587111e-11       8.580632306193e-13      -1.109196490230e-13       0.000000000000e+00 
 2203       1.775827099355e-11       8.612939959295e-13      -1.207504728366e-13       0.000000000000e+00 
 2204       1.767077940299e-11       8.644539583274e-13      -1.308263623750e-13       0.000000000000e+00 
 2205       1.758447223890e-11       8.675408010266e-13      -1.411425850721e-13       0.000000000000e+00 
 2206       1.749937070798e-11       8.705521993840e-13      -1.516943894637e-13       0.000000000000e+00 
 2207       1.741549216508e-11       8.734861407381e-13      -1.624767542628e-13       0.000000000000e+00 
 2208       1.733283832781e-11       8.763418862589e-13      -1.734836338108e-13       0.000000000000e+00 
 2209       1.725140698392e-11       8.791190154606e-13      -1.847087075772e-13       0.000000000000e+00 
 2210       1.717119590327e-11       8.818171069334e-13      -1.961456305796e-13       0.000000000000e+00 
 2211       1.709220283783e-11       8.844357383430e-13      -2.077880333558e-13       0.000000000000e+00 
 2212       1.701442552162e-11       8.869744864295e-13      -2.196295219350e-13       0.000000000000e+00 
 2213       1.693786167071e-11       8.894329270066e-13      -2.316636778100e-13       0.000000000000e+00 
 2214       1.686250898317e-11       8.918106349609e-13      -2.438840579089e-13       0.000000000000e+00 
 2215       1.678836513908e-11       8.941071842511e-13      -2.562841945668e-13       0.000000000000e+00 
 2216       1.671542780047e-11       8.963221479070e-13      -2.688575954975e-13       0.000000000000e+00 
 2217       1.664369461134e-11       8.984550980289e-13      -2.815977437655e-13       0.000000000000e+00 
 2218       1.657316319757e-11       9.005056057866e-13      -2.944980977574e-13       0.000000000000e+00 
 2219       1.650383116697e-11       9.024732414186e-13      -3.075520911540e-13       0.000000000000e+00 
 2220       1.643569610921e-11       9.043575742316e-13      -3.207531329021e-13       0.000000000000e+00 
 2221       1.636875559579e-11       9.061581725992e-13      -3.340946071860e-13       0.000000000000e+00 
 2222       1.630300718007e-11       9.078746039615e-13      -3.475698733993e-13       0.000000000000e+00 
 2223       1.623844839717e-11       9.095064348240e-13      -3.611722661168e-13       0.000000000000e+00 
 2224       1.617507676401e-11       9.110532307568e-13      -3.748950950664e-13       0.000000000000e+00 
 2225       1.611288977925e-11       9.125145563941e-13      -3.887316451006e-13       0.000000000000e+00 
 2226       1.605188492328e-11       9.138899754330e-13      -4.026751761682e-13       0.000000000000e+00 
 2227       1.599205965819e-11       9.151790506328e-13      -4.167189232866e-13       0.000000000000e+00 
 2228       1.593341142775e-11       9.163813438145e-13      -4.308560965129e-13       0.000000000000e+00 
 2229       1.587593765737e-11       9.174964158595e-13      -4.450798809160e-13       0.000000000000e+00 
 2230       1.581963575413e-11       9.185238267089e-13      -4.593834365485e-13       0.000000000000e+00 
 2231       1.576450310666e-11       9.194631353630e-13      -4.737598984182e-13       0.000000000000e+00 
 2232       1.571053708521e-11       9.203138998801e-13      -4.882023764599e-13       0.000000000000e+00 
 2233       1.565773504159e-11       9.210756773759e-13      -5.027039555076e-13       0.000000000000e+00 
 2234       1.560609430911e-11       9.217480240228e-13      -5.172576952655e-13       0.000000000000e+00 
 2235       1.555561220262e-11       9.223304950486e-13      -5.318566302804e-13       0.000000000000e+00 
 2236       1.550628601845e-11       9.228226447363e-13      -5.464937699131e-13       0.000000000000e+00 
 2237       1.545811303439e-11       9.232240264228e-13      -5.611620983106e-13       0.000000000000e+00 
 2238       1.541109050964e-11       9.235341924984e-13      -5.758545743774e-13       0.000000000000e+00 
 2239       1.536521568486e-11       9.237526944057e-13      -5.905641317474e-13       0.000000000000e+00 
 2240       1.532048578207e-11       9.238790826390e-13      -6.052836787559e-13       0.000000000000e+00 
 2241       1.527689800464e-11       9.239129067435e-13      -6.200060984110e-13       0.000000000000e+00 
 2242       1.523444953732e-11       9.238537153144e-13      -6.347242483657e-13       0.000000000000e+00 
 2243       1.519313754615e-11       9.237010559960e-13      -6.494309608897e-13       0.000000000000e+00 
 2244       1.515295917847e-11       9.234544754810e-13      -6.641190428405e-13       0.000000000000e+00 
 2245       1.511391156288e-11       9.231135195098e-13      -6.787812756363e-13       0.000000000000e+00 
 2246       1.507599180922e-11       9.226777328692e-13      -6.934104152266e-13       0.000000000000e+00 
 2247       1.503919700858e-11       9.221466593925e-13      -7.079991920648e-13       0.000000000000e+00 
 2248       1.500352423322e-11       9.215198419575e-13      -7.225403110797e-13       0.000000000000e+00 
 2249       1.496897053656e-11       9.207968224867e-13      -7.370264516470e-13       0.000000000000e+00 
 2250       1.493553295320e-11       9.199771419459e-13      -7.514502675616e-13       0.000000000000e+00 
 2251       1.490320849884e-11       9.190603403436e-13      -7.658043870088e-13       0.000000000000e+00 
 2252       1.487199417028e-11       9.180459567303e-13      -7.800814125367e-13       0.000000000000e+00 
 2253       1.484188694542e-11       9.169335291974e-13      -7.942739210274e-13       0.000000000000e+00 
 2254       1.481288378317e-11       9.157225948764e-13      -8.083744636688e-13       0.000000000000e+00 
 2255       1.478498162350e-11       9.144126899384e-13      -8.223755659270e-13       0.000000000000e+00 
 2256       1.475817521629e-11       9.130036178082e-13      -8.362704402416e-13       0.000000000000e+00 
 2257       1.473245059269e-11       9.114962557115e-13      -8.500551292257e-13       0.000000000000e+00 
 2258       1.470779155134e-11       9.098917533598e-13      -8.637263763177e-13       0.000000000000e+00 
 2259       1.468418182558e-11       9.081912652166e-13      -8.772809143090e-13       0.000000000000e+00 
 2260       1.466160508332e-11       9.063959505025e-13      -8.907154653320e-13       0.000000000000e+00 
 2261       1.464004492698e-11       9.045069732008e-13      -9.040267408491e-13       0.000000000000e+00 
 2262       1.461948489342e-11       9.025255020630e-13      -9.172114416412e-13       0.000000000000e+00 
 2263       1.459990845388e-11       9.004527106144e-13      -9.302662577957e-13       0.000000000000e+00 
 2264       1.458129901387e-11       8.982897771594e-13      -9.431878686961e-13       0.000000000000e+00 
 2265       1.456363991314e-11       8.960378847871e-13      -9.559729430095e-13       0.000000000000e+00 
 2266       1.454691442554e-11       8.936982213772e-13      -9.686181386760e-13       0.000000000000e+00 
 2267       1.453110575902e-11       8.912719796046e-13      -9.811201028967e-13       0.000000000000e+00 
 2268       1.451619705549e-11       8.887603569459e-13      -9.934754721226e-13       0.000000000000e+00 
 2269       1.450217139078e-11       8.861645556842e-13      -1.005680872043e-12       0.000000000000e+00 
 2270       1.448901177458e-11       8.834857829149e-13      -1.017732917574e-12       0.000000000000e+00 
 2271       1.447670115031e-11       8.807252505513e-13      -1.029628212848e-12       0.000000000000e+00 
 2272       1.446522239510e-11       8.778841753297e-13      -1.041363351199e-12       0.000000000000e+00 
 2273       1.445455831966e-11       8.749637788154e-13      -1.052934915158e-12       0.000000000000e+00 
 2274       1.444469166828e-11       8.719652874079e-13      -1.064339476432e-12       0.000000000000e+00 
 2275       1.443560511868e-11       8.688899323465e-13      -1.075573595902e-12       0.000000000000e+00 
 2276       1.442728128197e-11       8.657389497158e-13      -1.086633823605e-12       0.000000000000e+00 
 2277       1.441970270257e-11       8.625135804512e-13      -1.097516698725e-12       0.000000000000e+00 
 2278       1.441285185815e-11       8.592150703443e-13      -1.108218749583e-12       0.000000000000e+00 
 2279       1.440671115952e-11       8.558446700486e-13      -1.118736493622e-12       0.000000000000e+00 
 2280       1.440126295058e-11       8.524036350850e-13      -1.129066437399e-12       0.000000000000e+00 
 2281       1.439648950825e-11       8.488932258470e-13      -1.139205076571e-12       0.000000000000e+00 
 2282       1.439237304236e-11       8.453147076065e-13      -1.149148895886e-12       0.000000000000e+00 
 2283       1.438889569562e-11       8.416693505194e-13      -1.158894369169e-12       0.000000000000e+00 
 2284       1.438603954352e-11       8.379584296307e-13      -1.168437959314e-12       0.000000000000e+00 
 2285       1.438378659426e-11       8.341832248804e-13      -1.177776118267e-12       0.000000000000e+00 
 2286       1.438211878865e-11       8.303450211087e-13      -1.186905287020e-12       0.000000000000e+00 
 2287       1.438101800008e-11       8.264451080618e-13      -1.195821895598e-12       0.000000000000e+00 
 2288       1.438046603441e-11       8.224847803972e-13      -1.204522363046e-12       0.000000000000e+00 
 2289       1.438044462993e-11       8.184653376891e-13      -1.213003097420e-12       0.000000000000e+00 
 2290       1.438093545722e-11       8.143880844344e-13      -1.221260495772e-12       0.000000000000e+00 
 2291       1.438192011916e-11       8.102543300575e-13      -1.229290944143e-12       0.000000000000e+00 
 2292       1.438338015077e-11       8.060653889165e-13      -1.237090817548e-12       0.000000000000e+00 
 2293       1.438529701921e-11       8.018225803082e-13      -1.244656479967e-12       0.000000000000e+00 
 2294       1.438765212365e-11       7.975272284737e-13      -1.251984284331e-12       0.000000000000e+00 
 2295       1.439042679523e-11       7.931806626043e-13      -1.259070572514e-12       0.000000000000e+00 
 2296       1.439360229694e-11       7.887842168465e-13      -1.265911675318e-12       0.000000000000e+00 
 2297       1.439715982361e-11       7.843392303076e-13      -1.272503912463e-12       0.000000000000e+00 
 2298       1.440108050178e-11       7.798470470616e-13      -1.278843592578e-12       0.000000000000e+00 
 2299       1.440534538965e-11       7.753090161541e-13      -1.284927013184e-12       0.000000000000e+00 
 2300       1.440993547698e-11       7.707264916083e-13      -1.290750460689e-12       0.000000000000e+00 
 2301       1.441483168507e-11       7.661008324303e-13      -1.296310210373e-12       0.000000000000e+00 
 2302       1.442001486661e-11       7.614334026147e-13      -1.301602526374e-12       0.000000000000e+00 
 2303       1.442546580566e-11       7.567255711498e-13      -1.306623661683e-12       0.000000000000e+00 
 2304       1.443116521757e-11       7.519787120236e-13      -1.311369858128e-12       0.000000000000e+00 
 2305       1.443709467579e-11       7.471942159666e-13      -1.315838248562e-12       0.000000000000e+00 
 2306       1.444323939905e-11       7.423735257512e-13      -1.320029569714e-12       0.000000000000e+00 
 2307       1.444958548177e-11       7.375181011278e-13      -1.323945466547e-12       0.000000000000e+00 
 2308       1.445611896866e-11       7.326294071128e-13      -1.327587591632e-12       0.000000000000e+00 
 2309       1.446282585470e-11       7.277089139948e-13      -1.330957605158e-12       0.000000000000e+00 
 2310       1.446969208506e-11       7.227580973401e-13      -1.334057174941e-12       0.000000000000e+00 
 2311       1.447670355506e-11       7.177784379988e-13      -1.336887976431e-12       0.000000000000e+00 
 2312       1.448384611010e-11       7.127714221100e-13      -1.339451692723e-12       0.000000000000e+00 
 2313       1.449110554563e-11       7.077385411081e-13      -1.341750014565e-12       0.000000000000e+00 
 2314       1.449846760706e-11       7.026812917284e-13      -1.343784640369e-12       0.000000000000e+00 
 2315       1.450591798977e-11       6.976011760129e-13      -1.345557276215e-12       0.000000000000e+00 
 2316       1.451344233896e-11       6.924997013158e-13      -1.347069635866e-12       0.000000000000e+00 
 2317       1.452102624968e-11       6.873783803097e-13      -1.348323440771e-12       0.000000000000e+00 
 2318       1.452865526675e-11       6.822387309912e-13      -1.349320420080e-12       0.000000000000e+00 
 2319       1.453631488468e-11       6.770822766864e-13      -1.350062310648e-12       0.000000000000e+00 
 2320       1.454399054764e-11       6.719105460570e-13      -1.350550857046e-12       0.000000000000e+00 
 2321       1.455166764941e-11       6.667250731062e-13      -1.350787811571e-12       0.000000000000e+00 
 2322       1.455933153331e-11       6.615273971840e-13      -1.350774934251e-12       0.000000000000e+00 
 2323       1.456696749215e-11       6.563190629933e-13      -1.350513992860e-12       0.000000000000e+00 
 2324       1.457456076819e-11       6.511016205955e-13      -1.350006762920e-12       0.000000000000e+00 
 2325       1.458209655307e-11       6.458766254165e-13      -1.349255027717e-12       0.000000000000e+00 
 2326       1.458955998774e-11       6.406456382522e-13      -1.348260578303e-12       0.000000000000e+00 
 2327       1.459693616244e-11       6.354102252746e-13      -1.347025213511e-12       0.000000000000e+00 
 2328       1.460421011665e-11       6.301719580371e-13      -1.345550739959e-12       0.000000000000e+00 
 2329       1.461136683898e-11       6.249324134807e-13      -1.343838972064e-12       0.000000000000e+00 
 2330       1.461839126717e-11       6.196931739396e-13      -1.341891732045e-12       0.000000000000e+00 
