# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2508, i.e. number of multipoles equal to 2507
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2145       2.423173420759e-11       7.086749124835e-13      -5.131776022510e-13       5.658756214407e-15       2.833892629625e-16       6.057020560813e-17       5.075415195665e-18 
 2146       2.413970429424e-11       7.101894568064e-13      -5.057561804960e-13       5.651445501497e-15       2.828476525701e-16       6.011668290962e-17       5.164832279500e-18 
 2147       2.404765429632e-11       7.117364737223e-13      -4.985719818218e-13       5.644130915842e-15       2.823073067462e-16       5.966395233162e-17       5.252521629231e-18 
 2148       2.395560159821e-11       7.133145598911e-13      -4.916255953839e-13       5.636812766390e-15       2.817682219559e-16       5.921204516413e-17       5.338451737222e-18 
 2149       2.386356364818e-11       7.149223065032e-13      -4.849176106052e-13       5.629491363167e-15       2.812303946340e-16       5.876099280273e-17       5.422590992815e-18 
 2150       2.377155795843e-11       7.165582992735e-13      -4.784486171759e-13       5.622167017276e-15       2.806938211858e-16       5.831082674874e-17       5.504907682219e-18 
 2151       2.367960210519e-11       7.182211184343e-13      -4.722192050527e-13       5.614840040904e-15       2.801584979862e-16       5.786157860934e-17       5.585369988390e-18 
 2152       2.358771372880e-11       7.199093387291e-13      -4.662299644586e-13       5.607510747318e-15       2.796244213803e-16       5.741328009766e-17       5.663945990923e-18 
 2153       2.349591053373e-11       7.216215294064e-13      -4.604814858822e-13       5.600179450867e-15       2.790915876832e-16       5.696596303290e-17       5.740603665936e-18 
 2154       2.340421028873e-11       7.233562542129e-13      -4.549743600777e-13       5.592846466984e-15       2.785599931797e-16       5.651965934049e-17       5.815310885952e-18 
 2155       2.331263082685e-11       7.251120713873e-13      -4.497091780640e-13       5.585512112189e-15       2.780296341246e-16       5.607440105216e-17       5.888035419789e-18 
 2156       2.322119004553e-11       7.268875336535e-13      -4.446865311242e-13       5.578176704086e-15       2.775005067425e-16       5.563022030608e-17       5.958744932447e-18 
 2157       2.312990590667e-11       7.286811882145e-13      -4.399070108058e-13       5.570840561369e-15       2.769726072277e-16       5.518714934695e-17       6.027406984988e-18 
 2158       2.303879643672e-11       7.304915767458e-13      -4.353712089193e-13       5.563504003819e-15       2.764459317441e-16       5.474522052618e-17       6.093989034429e-18 
 2159       2.294787972673e-11       7.323172353891e-13      -4.310797175388e-13       5.556167352308e-15       2.759204764257e-16       5.430446630193e-17       6.158458433621e-18 
 2160       2.285717393243e-11       7.341566947454e-13      -4.270331290005e-13       5.548830928798e-15       2.753962373756e-16       5.386491923930e-17       6.220782431142e-18 
 2161       2.276669727432e-11       7.360084798690e-13      -4.232320359031e-13       5.541495056344e-15       2.748732106668e-16       5.342661201038e-17       6.280928171176e-18 
 2162       2.267646803774e-11       7.378711102610e-13      -4.196770311068e-13       5.534160059096e-15       2.743513923420e-16       5.298957739443e-17       6.338862693403e-18 
 2163       2.258650457290e-11       7.397430998625e-13      -4.163687077331e-13       5.526826262297e-15       2.738307784130e-16       5.255384827794e-17       6.394552932885e-18 
 2164       2.249682529504e-11       7.416229570486e-13      -4.133076591645e-13       5.519493992286e-15       2.733113648613e-16       5.211945765481e-17       6.447965719948e-18 
 2165       2.240744723664e-11       7.435092504550e-13      -4.104939680439e-13       5.512163566442e-15       2.727931479283e-16       5.168643742227e-17       6.499080109504e-18 
 2166       2.231838169360e-11       7.454008069584e-13      -4.079256694993e-13       5.504835262935e-15       2.722761249885e-16       5.125481475972e-17       6.547924460339e-18 
 2167       2.222963854979e-11       7.472965150219e-13      -4.056002775275e-13       5.497509350770e-15       2.717602936819e-16       5.082461572569e-17       6.594539606313e-18 
 2168       2.214122772221e-11       7.491952589788e-13      -4.035152950363e-13       5.490186099831e-15       2.712456516244e-16       5.039586645980e-17       6.638966549889e-18 
 2169       2.205315916102e-11       7.510959190273e-13      -4.016682138319e-13       5.482865780880e-15       2.707321964077e-16       4.996859318286e-17       6.681246462342e-18 
 2170       2.196544284960e-11       7.529973712260e-13      -4.000565146043e-13       5.475548665558e-15       2.702199255990e-16       4.954282219697e-17       6.721420683954e-18 
 2171       2.187808880453e-11       7.548984874890e-13      -3.986776669145e-13       5.468235026387e-15       2.697088367412e-16       4.911857988560e-17       6.759530724216e-18 
 2172       2.179110707569e-11       7.567981355815e-13      -3.975291291810e-13       5.460925136770e-15       2.691989273528e-16       4.869589271367e-17       6.795618262034e-18 
 2173       2.170450774626e-11       7.586951791146e-13      -3.966083486655e-13       5.453619270992e-15       2.686901949278e-16       4.827478722763e-17       6.829725145926e-18 
 2174       2.161830093274e-11       7.605884775404e-13      -3.959127614604e-13       5.446317704221e-15       2.681826369359e-16       4.785529005557e-17       6.861893394224e-18 
 2175       2.153249678506e-11       7.624768861480e-13      -3.954397924746e-13       5.439020712509e-15       2.676762508221e-16       4.743742790730e-17       6.892165195278e-18 
 2176       2.144710548652e-11       7.643592560579e-13      -3.951868554200e-13       5.431728572793e-15       2.671710340070e-16       4.702122757443e-17       6.920582907653e-18 
 2177       2.136213725391e-11       7.662344342176e-13      -3.951513527984e-13       5.424441562897e-15       2.666669838866e-16       4.660671593044e-17       6.947189060334e-18 
 2178       2.127760233749e-11       7.681012633970e-13      -3.953306758875e-13       5.417159961531e-15       2.661640978322e-16       4.619391993080e-17       6.972026352926e-18 
 2179       2.119351102106e-11       7.699585821832e-13      -3.957222047276e-13       5.409884048292e-15       2.656623731905e-16       4.578286661306e-17       6.995137655857e-18 
 2180       2.110987362198e-11       7.718052249760e-13      -3.963233081082e-13       5.402614103667e-15       2.651618072836e-16       4.537358309688e-17       7.016566010576e-18 
 2181       2.102670049122e-11       7.736400219832e-13      -3.971313435541e-13       5.395350409034e-15       2.646623974089e-16       4.496609658419e-17       7.036354629757e-18 
 2182       2.094400201337e-11       7.754617992155e-13      -3.981436573123e-13       5.388093246658e-15       2.641641408388e-16       4.456043435923e-17       7.054546897500e-18 
 2183       2.086178860672e-11       7.772693784822e-13      -3.993575843380e-13       5.380842899698e-15       2.636670348212e-16       4.415662378864e-17       7.071186369530e-18 
 2184       2.078007072326e-11       7.790615773861e-13      -4.007704482816e-13       5.373599652207e-15       2.631710765791e-16       4.375469232157e-17       7.086316773405e-18 
 2185       2.069885884871e-11       7.808372093185e-13      -4.023795614748e-13       5.366363789128e-15       2.626762633104e-16       4.335466748975e-17       7.099982008707e-18 
 2186       2.061816350261e-11       7.825950834552e-13      -4.041822249172e-13       5.359135596301e-15       2.621825921886e-16       4.295657690759e-17       7.112226147254e-18 
 2187       2.053799523830e-11       7.843340047510e-13      -4.061757282627e-13       5.351915360461e-15       2.616900603617e-16       4.256044827223e-17       7.123093433294e-18 
 2188       2.045836464298e-11       7.860527739351e-13      -4.083573498061e-13       5.344703369239e-15       2.611986649532e-16       4.216630936368e-17       7.132628283710e-18 
 2189       2.037928233776e-11       7.877501875067e-13      -4.107243564694e-13       5.337499911163e-15       2.607084030614e-16       4.177418804488e-17       7.140875288219e-18 
 2190       2.030075897766e-11       7.894250377297e-13      -4.132740037886e-13       5.330305275660e-15       2.602192717596e-16       4.138411226176e-17       7.147879209577e-18 
 2191       2.022280525168e-11       7.910761126283e-13      -4.160035358997e-13       5.323119753055e-15       2.597312680959e-16       4.099611004339e-17       7.153684983774e-18 
 2192       2.014543188283e-11       7.927021959820e-13      -4.189101855255e-13       5.315943634574e-15       2.592443890935e-16       4.061020950201e-17       7.158337720245e-18 
 2193       2.006864962817e-11       7.943020673211e-13      -4.219911739620e-13       5.308777212345e-15       2.587586317503e-16       4.022643883315e-17       7.161882702060e-18 
 2194       1.999246927880e-11       7.958745019217e-13      -4.252437110649e-13       5.301620779396e-15       2.582739930392e-16       3.984482631569e-17       7.164365386135e-18 
 2195       1.991690165999e-11       7.974182708010e-13      -4.286649952361e-13       5.294474629659e-15       2.577904699078e-16       3.946540031198e-17       7.165831403428e-18 
 2196       1.984195763111e-11       7.989321407123e-13      -4.322522134099e-13       5.287339057970e-15       2.573080592783e-16       3.908818926789e-17       7.166326559143e-18 
 2197       1.976764808577e-11       8.004148741409e-13      -4.360025410399e-13       5.280214360070e-15       2.568267580478e-16       3.871322171293e-17       7.165896832930e-18 
 2198       1.969398395176e-11       8.018652292984e-13      -4.399131420852e-13       5.273100832605e-15       2.563465630881e-16       3.834052626032e-17       7.164588379084e-18 
 2199       1.962097619115e-11       8.032819601188e-13      -4.439811689968e-13       5.265998773129e-15       2.558674712456e-16       3.797013160708e-17       7.162447526753e-18 
 2200       1.954863580033e-11       8.046638162532e-13      -4.482037627043e-13       5.258908480102e-15       2.553894793412e-16       3.760206653411e-17       7.159520780133e-18 
 2201       1.947697381000e-11       8.060095430651e-13      -4.525780526025e-13       5.251830252894e-15       2.549125841706e-16       3.723635990628e-17       7.155854818672e-18 
 2202       1.940600128524e-11       8.073178816257e-13      -4.571011565372e-13       5.244764391784e-15       2.544367825038e-16       3.687304067254e-17       7.151496497272e-18 
 2203       1.933572932553e-11       8.085875687093e-13      -4.617701807924e-13       5.237711197961e-15       2.539620710854e-16       3.651213786597e-17       7.146492846489e-18 
 2204       1.926616719168e-11       8.098174847596e-13      -4.665821032161e-13       5.230670940055e-15       2.534884467667e-16       3.615367720853e-17       7.140888720146e-18 
 2205       1.919731667287e-11       8.110070988731e-13      -4.715334217765e-13       5.223643753477e-15       2.530159069028e-16       3.579767090046e-17       7.134719720691e-18 
 2206       1.912917768224e-11       8.121560267620e-13      -4.766205036448e-13       5.216629740407e-15       2.525444489577e-16       3.544412776323e-17       7.128019227248e-18 
 2207       1.906175012662e-11       8.132638830503e-13      -4.818397018265e-13       5.209629003215e-15       2.520740703730e-16       3.509305662875e-17       7.120820744086e-18 
 2208       1.899503390655e-11       8.143302812720e-13      -4.871873551458e-13       5.202641644450e-15       2.516047685672e-16       3.474446633934e-17       7.113157900759e-18 
 2209       1.892902891624e-11       8.153548338709e-13      -4.926597882284e-13       5.195667766850e-15       2.511365409363e-16       3.439836574779e-17       7.105064452249e-18 
 2210       1.886373504356e-11       8.163371521987e-13      -4.982533114859e-13       5.188707473333e-15       2.506693848532e-16       3.405476371730e-17       7.096574279112e-18 
 2211       1.879915217005e-11       8.172768465144e-13      -5.039642210985e-13       5.181760867004e-15       2.502032976680e-16       3.371366912153e-17       7.087721387618e-18 
 2212       1.873528017089e-11       8.181735259829e-13      -5.097887989995e-13       5.174828051155e-15       2.497382767078e-16       3.337509084458e-17       7.078539909899e-18 
 2213       1.867211891491e-11       8.190267986738e-13      -5.157233128583e-13       5.167909129257e-15       2.492743192770e-16       3.303903778101e-17       7.069064104086e-18 
 2214       1.860966826456e-11       8.198362715609e-13      -5.217640160639e-13       5.161004204973e-15       2.488114226569e-16       3.270551883581e-17       7.059328354457e-18 
 2215       1.854792807592e-11       8.206015505200e-13      -5.279071477089e-13       5.154113382145e-15       2.483495841055e-16       3.237454292444e-17       7.049367171580e-18 
 2216       1.848689819867e-11       8.213222403291e-13      -5.341489325731e-13       5.147236764804e-15       2.478888008582e-16       3.204611897283e-17       7.039215192453e-18 
 2217       1.842657847610e-11       8.219979446661e-13      -5.404855811066e-13       5.140374457165e-15       2.474290701271e-16       3.172025591733e-17       7.028907180651e-18 
 2218       1.836696874511e-11       8.226282661083e-13      -5.469132894137e-13       5.133526563629e-15       2.469703891013e-16       3.139696270481e-17       7.018478026468e-18 
 2219       1.830806883614e-11       8.232128061314e-13      -5.534282392367e-13       5.126693188781e-15       2.465127549465e-16       3.107624829256e-17       7.007962747058e-18 
 2220       1.824987857323e-11       8.237511651078e-13      -5.600265979390e-13       5.119874437394e-15       2.460561648056e-16       3.075812164836e-17       6.997396486581e-18 
 2221       1.819239777399e-11       8.242429423061e-13      -5.667045184890e-13       5.113070414426e-15       2.456006157981e-16       3.044259175046e-17       6.986814516348e-18 
 2222       1.813562624958e-11       8.246877358896e-13      -5.734581394439e-13       5.106281225020e-15       2.451461050202e-16       3.012966758759e-17       6.976252234959e-18 
 2223       1.807956380468e-11       8.250851429153e-13      -5.802835849326e-13       5.099506974506e-15       2.446926295449e-16       2.981935815896e-17       6.965745168449e-18 
 2224       1.802421023754e-11       8.254347593328e-13      -5.871769646399e-13       5.092747768400e-15       2.442401864220e-16       2.951167247425e-17       6.955328970435e-18 
 2225       1.796956533992e-11       8.257361799832e-13      -5.941343737900e-13       5.086003712404e-15       2.437887726779e-16       2.920661955364e-17       6.945039422250e-18 
 2226       1.791562889708e-11       8.259889985979e-13      -6.011518931298e-13       5.079274912408e-15       2.433383853156e-16       2.890420842778e-17       6.934912433098e-18 
 2227       1.786240068781e-11       8.261928077975e-13      -6.082255889128e-13       5.072561474485e-15       2.428890213146e-16       2.860444813784e-17       6.924984040187e-18 
 2228       1.780988048439e-11       8.263471990908e-13      -6.153515128825e-13       5.065863504898e-15       2.424406776313e-16       2.830734773545e-17       6.915290408877e-18 
 2229       1.775806805258e-11       8.264517628735e-13      -6.225257022559e-13       5.059181110096e-15       2.419933511984e-16       2.801291628277e-17       6.905867832826e-18 
 2230       1.770696315163e-11       8.265060884273e-13      -6.297441797076e-13       5.052514396715e-15       2.415470389250e-16       2.772116285243e-17       6.896752734126e-18 
 2231       1.765656553425e-11       8.265097639187e-13      -6.370029533526e-13       5.045863471575e-15       2.411017376970e-16       2.743209652759e-17       6.887981663453e-18 
 2232       1.760687494661e-11       8.264623763976e-13      -6.442980167305e-13       5.039228441688e-15       2.406574443765e-16       2.714572640189e-17       6.879591300207e-18 
 2233       1.755789112833e-11       8.263635117966e-13      -6.516253487890e-13       5.032609414250e-15       2.402141558021e-16       2.686206157950e-17       6.871618452655e-18 
 2234       1.750961381245e-11       8.262127549297e-13      -6.589809138672e-13       5.026006496646e-15       2.397718687887e-16       2.658111117510e-17       6.864100058078e-18 
 2235       1.746204272549e-11       8.260096894913e-13      -6.663606616794e-13       5.019419796447e-15       2.393305801277e-16       2.630288431387e-17       6.857073182907e-18 
 2236       1.741517758733e-11       8.257538980547e-13      -6.737605272988e-13       5.012849421412e-15       2.388902865866e-16       2.602739013152e-17       6.850575022875e-18 
 2237       1.736901811130e-11       8.254449620716e-13      -6.811764311406e-13       5.006295479489e-15       2.384509849095e-16       2.575463777429e-17       6.844642903155e-18 
 2238       1.732356400413e-11       8.250824618704e-13      -6.886042789464e-13       4.999758078812e-15       2.380126718164e-16       2.548463639892e-17       6.839314278502e-18 
 2239       1.727881496591e-11       8.246659766554e-13      -6.960399617669e-13       4.993237327704e-15       2.375753440038e-16       2.521739517270e-17       6.834626733402e-18 
 2240       1.723477069016e-11       8.241950845056e-13      -7.034793559462e-13       4.986733334677e-15       2.371389981442e-16       2.495292327345e-17       6.830617982209e-18 
 2241       1.719143086373e-11       8.236693623738e-13      -7.109183231048e-13       4.980246208428e-15       2.367036308863e-16       2.469122988949e-17       6.827325869294e-18 
 2242       1.714879516685e-11       8.230883860849e-13      -7.183527101239e-13       4.973776057847e-15       2.362692388550e-16       2.443232421973e-17       6.824788369183e-18 
 2243       1.710686211797e-11       8.224518677959e-13      -7.257786046602e-13       4.967322964091e-15       2.358358188581e-16       2.417621960405e-17       6.823027854959e-18 
 2244       1.706562560006e-11       8.217600693569e-13      -7.331931035497e-13       4.960886896642e-15       2.354033685082e-16       2.392294594433e-17       6.822003790946e-18 
 2245       1.702507831163e-11       8.210133916454e-13      -7.405935493870e-13       4.954467796704e-15       2.349718856049e-16       2.367253736451e-17       6.821659731539e-18 
 2246       1.698521291974e-11       8.202122373533e-13      -7.479772754381e-13       4.948065605073e-15       2.345413679282e-16       2.342502808764e-17       6.821939024678e-18 
 2247       1.694602205997e-11       8.193570109888e-13      -7.553416056301e-13       4.941680262135e-15       2.341118132385e-16       2.318045243592e-17       6.822784811622e-18 
 2248       1.690749833643e-11       8.184481188787e-13      -7.626838545413e-13       4.935311707864e-15       2.336832192766e-16       2.293884483087e-17       6.824140026712e-18 
 2249       1.686963432165e-11       8.174859691705e-13      -7.700013273903e-13       4.928959881823e-15       2.332555837635e-16       2.270023979335e-17       6.825947397143e-18 
 2250       1.683242255658e-11       8.164709718348e-13      -7.772913200261e-13       4.922624723165e-15       2.328289044008e-16       2.246467194373e-17       6.828149442727e-18 
 2251       1.679585555058e-11       8.154035386668e-13      -7.845511189174e-13       4.916306170627e-15       2.324031788702e-16       2.223217600196e-17       6.830688475669e-18 
 2252       1.675992578132e-11       8.142840832894e-13      -7.917780011428e-13       4.910004162538e-15       2.319784048336e-16       2.200278678768e-17       6.833506600328e-18 
 2253       1.672462569479e-11       8.131130211545e-13      -7.989692343799e-13       4.903718636809e-15       2.315545799334e-16       2.177653922031e-17       6.836545712989e-18 
 2254       1.668994770526e-11       8.118907695458e-13      -8.061220768954e-13       4.897449530941e-15       2.311317017919e-16       2.155346831918e-17       6.839747501630e-18 
 2255       1.665588419523e-11       8.106177475803e-13      -8.132337775348e-13       4.891196782017e-15       2.307097680118e-16       2.133360920358e-17       6.843053445690e-18 
 2256       1.662242751537e-11       8.092943762113e-13      -8.203015757115e-13       4.884960326708e-15       2.302887761759e-16       2.111699709292e-17       6.846404815840e-18 
 2257       1.658956998453e-11       8.079210782299e-13      -8.273227013974e-13       4.878740101267e-15       2.298687238472e-16       2.090366730679e-17       6.849742673746e-18 
 2258       1.655730388970e-11       8.064982782673e-13      -8.342943751116e-13       4.872536041532e-15       2.294496085685e-16       2.069365526509e-17       6.853007871842e-18 
 2259       1.652562148591e-11       8.050264027970e-13      -8.412138079109e-13       4.866348082925e-15       2.290314278631e-16       2.048699648811e-17       6.856141053097e-18 
 2260       1.649451499627e-11       8.035058801373e-13      -8.480782013789e-13       4.860176160450e-15       2.286141792341e-16       2.028372659663e-17       6.859082650780e-18 
 2261       1.646397661188e-11       8.019371404527e-13      -8.548847476162e-13       4.854020208692e-15       2.281978601646e-16       2.008388131205e-17       6.861772888233e-18 
 2262       1.643399849184e-11       8.003206157569e-13      -8.616306292296e-13       4.847880161819e-15       2.277824681178e-16       1.988749645645e-17       6.864151778637e-18 
 2263       1.640457276316e-11       7.986567399144e-13      -8.683130193219e-13       4.841755953582e-15       2.273680005369e-16       1.969460795273e-17       6.866159124779e-18 
 2264       1.637569152076e-11       7.969459486428e-13      -8.749290814819e-13       4.835647517308e-15       2.269544548448e-16       1.950525182469e-17       6.867734518823e-18 
 2265       1.634734682742e-11       7.951886795150e-13      -8.814759697735e-13       4.829554785909e-15       2.265418284447e-16       1.931946419714e-17       6.868817342075e-18 
 2266       1.631953071374e-11       7.933853719614e-13      -8.879508287262e-13       4.823477691872e-15       2.261301187193e-16       1.913728129598e-17       6.869346764754e-18 
 2267       1.629223517811e-11       7.915364672720e-13      -8.943507933238e-13       4.817416167266e-15       2.257193230314e-16       1.895873944836e-17       6.869261745759e-18 
 2268       1.626545218668e-11       7.896424085986e-13      -9.006729889949e-13       4.811370143738e-15       2.253094387235e-16       1.878387508269e-17       6.868501032438e-18 
 2269       1.623917367330e-11       7.877036409568e-13      -9.069145316020e-13       4.805339552511e-15       2.249004631180e-16       1.861272472883e-17       6.867003160354e-18 
 2270       1.621339153951e-11       7.857206112284e-13      -9.130725274318e-13       4.799324324387e-15       2.244923935170e-16       1.844532501814e-17       6.864706453056e-18 
 2271       1.618809765447e-11       7.836937681636e-13      -9.191440731840e-13       4.793324389745e-15       2.240852272025e-16       1.828171268360e-17       6.861549021846e-18 
 2272       1.616328385496e-11       7.816235623826e-13      -9.251262559621e-13       4.787339678540e-15       2.236789614359e-16       1.812192455990e-17       6.857468765546e-18 
 2273       1.613894194532e-11       7.795104463785e-13      -9.310161532619e-13       4.781370120300e-15       2.232735934587e-16       1.796599758356e-17       6.852403370269e-18 
 2274       1.611506369741e-11       7.773548745192e-13      -9.368108329621e-13       4.775415644132e-15       2.228691204918e-16       1.781396879300e-17       6.846290309185e-18 
 2275       1.609164085059e-11       7.751573030492e-13      -9.425073533136e-13       4.769476178716e-15       2.224655397358e-16       1.766587532869e-17       6.839066842289e-18 
 2276       1.606866511167e-11       7.729181900922e-13      -9.481027629290e-13       4.763551652305e-15       2.220628483709e-16       1.752175443319e-17       6.830670016172e-18 
 2277       1.604612815488e-11       7.706379956532e-13      -9.535941007728e-13       4.757641992726e-15       2.216610435570e-16       1.738164345132e-17       6.821036663786e-18 
 2278       1.602402162183e-11       7.683171816204e-13      -9.589783961505e-13       4.751747127381e-15       2.212601224333e-16       1.724557983019e-17       6.810103404213e-18 
 2279       1.600233712146e-11       7.659562117677e-13      -9.642526686988e-13       4.745866983241e-15       2.208600821189e-16       1.711360111937e-17       6.797806642436e-18 
 2280       1.598106623003e-11       7.635555517565e-13      -9.694139283747e-13       4.740001486851e-15       2.204609197122e-16       1.698574497093e-17       6.784082569101e-18 
 2281       1.596020049107e-11       7.611156691384e-13      -9.744591754459e-13       4.734150564327e-15       2.200626322909e-16       1.686204913960e-17       6.768867160294e-18 
 2282       1.593973135592e-11       7.586370906119e-13      -9.793858132696e-13       4.728314131766e-15       2.196652171543e-16       1.674251479888e-17       6.752108551843e-18 
 2283       1.591965000513e-11       7.561205741926e-13      -9.841928895471e-13       4.722492066414e-15       2.192686725499e-16       1.662699623220e-17       6.733804249474e-18 
 2284       1.589994752583e-11       7.535669381522e-13      -9.888798630119e-13       4.716684235311e-15       2.188729969512e-16       1.651531043430e-17       6.713964156924e-18 
 2285       1.588061497106e-11       7.509770038670e-13      -9.934461913629e-13       4.710890504866e-15       2.184781888161e-16       1.640727373013e-17       6.692598223121e-18 
 2286       1.586164335964e-11       7.483515958217e-13      -9.978913312630e-13       4.705110740854e-15       2.180842465868e-16       1.630270177417e-17       6.669716442245e-18 
 2287       1.584302367622e-11       7.456915416123e-13      -1.002214738339e-12       4.699344808414e-15       2.176911686901e-16       1.620140954962e-17       6.645328853776e-18 
 2288       1.582474687119e-11       7.429976719501e-13      -1.006415867179e-12       4.693592572050e-15       2.172989535372e-16       1.610321136770e-17       6.619445542550e-18 
 2289       1.580680386065e-11       7.402708206649e-13      -1.010494171335e-12       4.687853895633e-15       2.169075995236e-16       1.600792086690e-17       6.592076638811e-18 
 2290       1.578918552639e-11       7.375118247085e-13      -1.014449103317e-12       4.682128642393e-15       2.165171050292e-16       1.591535101221e-17       6.563232318266e-18 
 2291       1.577188271582e-11       7.347215241585e-13      -1.018280114599e-12       4.676416674926e-15       2.161274684183e-16       1.582531409442e-17       6.532922802135e-18 
 2292       1.575488624197e-11       7.319007622211e-13      -1.021986655611e-12       4.670717855187e-15       2.157386880393e-16       1.573762172933e-17       6.501158357206e-18 
 2293       1.573818688341e-11       7.290503852354e-13      -1.025568175743e-12       4.665032044494e-15       2.153507622251e-16       1.565208485705e-17       6.467949295891e-18 
 2294       1.572177538424e-11       7.261712426762e-13      -1.029024123343e-12       4.659359103524e-15       2.149636892927e-16       1.556851374122e-17       6.433305976274e-18 
 2295       1.570564245406e-11       7.232641871579e-13      -1.032353945716e-12       4.653698892313e-15       2.145774675436e-16       1.548671796828e-17       6.397238802167e-18 
 2296       1.568977876790e-11       7.203300744378e-13      -1.035557089121e-12       4.648051270258e-15       2.141920952633e-16       1.540650644675e-17       6.359758223166e-18 
 2297       1.567417496619e-11       7.173697634195e-13      -1.038632998774e-12       4.642416096111e-15       2.138075707215e-16       1.532768740644e-17       6.320874734698e-18 
 2298       1.565882165474e-11       7.143841161568e-13      -1.041581118846e-12       4.636793227983e-15       2.134238921722e-16       1.525006839776e-17       6.280598878079e-18 
 2299       1.564370940469e-11       7.113739978564e-13      -1.044400892462e-12       4.631182523341e-15       2.130410578535e-16       1.517345629091e-17       6.238941240566e-18 
 2300       1.562882875247e-11       7.083402768822e-13      -1.047091761696e-12       4.625583839006e-15       2.126590659878e-16       1.509765727521e-17       6.195912455411e-18 
 2301       1.561417019977e-11       7.052838247584e-13      -1.049653167580e-12       4.619997031155e-15       2.122779147812e-16       1.502247685831e-17       6.151523201910e-18 
 2302       1.559972421348e-11       7.022055161729e-13      -1.052084550092e-12       4.614421955321e-15       2.118976024245e-16       1.494771986546e-17       6.105784205464e-18 
 2303       1.558548122567e-11       6.991062289809e-13      -1.054385348164e-12       4.608858466386e-15       2.115181270919e-16       1.487319043875e-17       6.058706237624e-18 
 2304       1.557143163357e-11       6.959868442085e-13      -1.056554999675e-12       4.603306418588e-15       2.111394869423e-16       1.479869203640e-17       6.010300116151e-18 
 2305       1.555756579948e-11       6.928482460558e-13      -1.058592941454e-12       4.597765665516e-15       2.107616801182e-16       1.472402743199e-17       5.960576705066e-18 
 2306       1.554387405077e-11       6.896913219008e-13      -1.060498609278e-12       4.592236060109e-15       2.103847047462e-16       1.464899871371e-17       5.909546914700e-18 
 2307       1.553034667985e-11       6.865169623028e-13      -1.062271437871e-12       4.586717454656e-15       2.100085589371e-16       1.457340728367e-17       5.857221701757e-18 
 2308       1.551697394408e-11       6.833260610055e-13      -1.063910860904e-12       4.581209700797e-15       2.096332407853e-16       1.449705385707e-17       5.803612069355e-18 
 2309       1.550374606581e-11       6.801195149410e-13      -1.065416310993e-12       4.575712649519e-15       2.092587483694e-16       1.441973846154e-17       5.748729067090e-18 
 2310       1.549065323225e-11       6.768982242329e-13      -1.066787219698e-12       4.570226151158e-15       2.088850797519e-16       1.434126043633e-17       5.692583791081e-18 
 2311       1.547768559552e-11       6.736630922000e-13      -1.068023017524e-12       4.564750055397e-15       2.085122329793e-16       1.426141843163e-17       5.635187384029e-18 
 2312       1.546483327254e-11       6.704150253596e-13      -1.069123133918e-12       4.559284211265e-15       2.081402060816e-16       1.418001040777e-17       5.576551035268e-18 
 2313       1.545208634503e-11       6.671549334313e-13      -1.070086997270e-12       4.553828467136e-15       2.077689970730e-16       1.409683363450e-17       5.516685980818e-18 
 2314       1.543943485949e-11       6.638837293401e-13      -1.070914034913e-12       4.548382670731e-15       2.073986039516e-16       1.401168469025e-17       5.455603503437e-18 
 2315       1.542686882709e-11       6.606023292199e-13      -1.071603673118e-12       4.542946669111e-15       2.070290246990e-16       1.392435946140e-17       5.393314932678e-18 
 2316       1.541437822371e-11       6.573116524174e-13      -1.072155337096e-12       4.537520308686e-15       2.066602572808e-16       1.383465314149e-17       5.329831644940e-18 
 2317       1.540195298985e-11       6.540126214950e-13      -1.072568451000e-12       4.532103435202e-15       2.062922996463e-16       1.374236023053e-17       5.265165063519e-18 
 2318       1.538958303062e-11       6.507061622349e-13      -1.072842437918e-12       4.526695893752e-15       2.059251497287e-16       1.364727453422e-17       5.199326658666e-18 
 2319       1.537725821569e-11       6.473932036421e-13      -1.072976719877e-12       4.521297528768e-15       2.055588054447e-16       1.354918916321e-17       5.132327947637e-18 
 2320       1.536496837925e-11       6.440746779478e-13      -1.072970717841e-12       4.515908184022e-15       2.051932646949e-16       1.344789653240e-17       5.064180494747e-18 
 2321       1.535270402326e-11       6.407514841421e-13      -1.072824172544e-12       4.510527706132e-15       2.048285254163e-16       1.334326912692e-17       4.994906009948e-18 
 2322       1.534045843216e-11       6.374243783108e-13      -1.072538109214e-12       4.505155955105e-15       2.044645857411e-16       1.323550235861e-17       4.924566714078e-18 
 2323       1.532822557142e-11       6.340940826136e-13      -1.072113878936e-12       4.499792793861e-15       2.041014438393e-16       1.312487324002e-17       4.853235165261e-18 
 2324       1.531599938545e-11       6.307613216949e-13      -1.071552838371e-12       4.494438084728e-15       2.037390978652e-16       1.301165975777e-17       4.780984178051e-18 
